시도명,시군구명,읍면동명,인구사회 부문,산업경제 부문,물리환경 부문,과거대비인구변화(%),최근인구변화(연속감소년수),과거대비사업체변화(%),최근사업체변화(연속감소년수),노후건축물비율(%),부합부문(개수),2개 부문 이상 부합여부
서울특별시,서울특별시 강서구,화곡제8동,O,X,O,-4.44,3.00,-4.07,1.00,54.00,2,O
서울특별시,서울특별시 강서구,가양제1동,X,X,O,10.80,1.00,20.30,2.00,54.47,1,X
서울특별시,서울특별시 강서구,가양제2동,O,X,O,-30.84,5.00,-2.06,1.00,67.80,2,O
서울특별시,서울특별시 강서구,가양제3동,O,X,O,-23.39,5.00,3.68,0.00,66.95,2,O
서울특별시,서울특별시 강서구,발산제1동,X,X,X,21.78,1.00,1.66,1.00,38.11,0,X
서울특별시,서울특별시 강서구,공항동,O,O,O,-26.12,4.00,-5.27,2.00,59.20,3,O
서울특별시,서울특별시 강서구,방화제1동,X,X,O,15.57,2.00,4.55,1.00,63.65,1,X
서울특별시,서울특별시 강서구,방화제2동,O,O,O,-22.73,5.00,-8.32,1.00,74.22,3,O
서울특별시,서울특별시 강서구,방화제3동,O,O,O,-20.59,5.00,4.24,3.00,62.16,3,O
서울특별시,서울특별시 강서구,화곡제1동,X,X,O,1.89,1.00,-2.60,2.00,60.32,1,X
서울특별시,서울특별시 강서구,우장산동,X,X,O,17.20,2.00,-3.92,1.00,51.00,1,X
서울특별시,서울특별시 구로구,신도림동,X,X,O,1.54,2.00,3.05,0.00,75.08,1,X
서울특별시,서울특별시 구로구,구로제1동,O,X,O,-33.49,5.00,-0.19,1.00,62.14,2,O
서울특별시,서울특별시 구로구,구로제3동,O,X,O,-23.53,4.00,7.99,0.00,55.88,2,O
서울특별시,서울특별시 구로구,구로제4동,O,X,O,-7.16,5.00,2.64,0.00,61.07,2,O
서울특별시,서울특별시 구로구,구로제5동,X,X,O,-5.16,2.00,1.25,0.00,75.72,1,X
서울특별시,서울특별시 구로구,고척제1동,X,X,O,-11.06,2.00,-1.00,1.00,73.77,1,X
서울특별시,서울특별시 구로구,고척제2동,O,O,O,-18.08,5.00,-10.16,2.00,80.68,3,O
서울특별시,서울특별시 구로구,개봉제2동,O,X,O,-3.11,3.00,-2.03,1.00,55.38,2,O
서울특별시,서울특별시 구로구,개봉제3동,X,X,O,-12.36,2.00,-2.66,2.00,66.11,1,X
서울특별시,서울특별시 구로구,오류제1동,O,X,O,-40.86,1.00,0.31,1.00,70.21,2,O
서울특별시,서울특별시 구로구,오류제2동,X,X,O,32.85,1.00,11.94,0.00,67.19,1,X
서울특별시,서울특별시 구로구,수궁동,X,X,O,3.87,2.00,9.88,1.00,57.23,1,X
서울특별시,서울특별시 구로구,가리봉동,O,X,O,-19.47,5.00,-1.81,1.00,85.98,2,O
서울특별시,서울특별시 구로구,구로제2동,O,X,O,-11.93,5.00,0.70,1.00,78.22,2,O
서울특별시,서울특별시 구로구,개봉제1동,X,X,O,-6.41,2.00,-0.83,1.00,80.63,1,X
서울특별시,서울특별시 금천구,가산동,X,X,O,-16.40,2.00,6.30,0.00,65.85,1,X
서울특별시,서울특별시 금천구,독산제1동,O,X,O,-8.62,3.00,13.22,1.00,68.83,2,O
서울특별시,서울특별시 금천구,독산제2동,O,O,O,-37.49,5.00,-8.94,2.00,80.02,3,O
서울특별시,서울특별시 금천구,독산제3동,O,X,O,-6.57,5.00,-2.12,2.00,76.60,2,O
서울특별시,서울특별시 금천구,독산제4동,O,X,O,-35.21,5.00,-2.70,1.00,76.33,2,O
서울특별시,서울특별시 금천구,시흥제1동,X,X,O,17.60,2.00,-3.91,2.00,79.24,1,X
서울특별시,서울특별시 금천구,시흥제2동,O,O,X,-10.80,5.00,-5.61,2.00,47.08,2,O
서울특별시,서울특별시 금천구,시흥제3동,O,X,O,-37.07,3.00,2.51,1.00,68.65,2,O
서울특별시,서울특별시 금천구,시흥제4동,O,X,O,-37.12,5.00,-3.86,1.00,78.32,2,O
서울특별시,서울특별시 금천구,시흥제5동,O,O,O,-32.48,5.00,-9.16,2.00,86.89,3,O
서울특별시,서울특별시 영등포구,여의동,O,X,O,-14.26,3.00,11.78,0.00,78.02,2,O
서울특별시,서울특별시 영등포구,당산제1동,X,X,O,-16.63,2.00,4.23,1.00,82.03,1,X
서울특별시,서울특별시 영등포구,당산제2동,X,X,O,5.03,1.00,3.65,1.00,61.25,1,X
서울특별시,서울특별시 영등포구,양평제1동,X,X,O,0.80,2.00,8.75,1.00,82.36,1,X
서울특별시,서울특별시 영등포구,양평제2동,O,X,O,0.81,3.00,5.41,0.00,63.62,2,O
서울특별시,서울특별시 영등포구,신길제1동,O,O,O,-33.83,5.00,-8.38,2.00,82.74,3,O
서울특별시,서울특별시 영등포구,신길제3동,O,O,O,-46.62,4.00,-27.44,4.00,86.63,3,O
서울특별시,서울특별시 영등포구,신길제4동,O,O,O,-49.21,5.00,-27.07,3.00,84.78,3,O
서울특별시,서울특별시 영등포구,신길제5동,O,X,O,-48.96,5.00,-3.80,1.00,88.19,2,O
서울특별시,서울특별시 영등포구,신길제6동,O,X,O,-44.56,5.00,0.72,2.00,81.25,2,O
서울특별시,서울특별시 영등포구,신길제7동,O,O,O,-29.15,2.00,-14.10,2.00,81.22,3,O
서울특별시,서울특별시 영등포구,대림제1동,O,O,O,-45.25,5.00,-12.36,1.00,82.45,3,O
서울특별시,서울특별시 영등포구,대림제2동,O,X,O,-56.50,5.00,-4.18,1.00,82.61,2,O
서울특별시,서울특별시 영등포구,대림제3동,O,X,O,-28.14,5.00,-0.56,1.00,83.24,2,O
서울특별시,서울특별시 영등포구,영등포본동,O,O,O,-4.87,5.00,-17.18,1.00,76.42,3,O
서울특별시,서울특별시 영등포구,영등포동,X,X,O,16.65,1.00,-2.01,1.00,79.30,1,X
서울특별시,서울특별시 영등포구,도림동,X,X,O,8.73,2.00,-2.76,1.00,80.18,1,X
서울특별시,서울특별시 영등포구,문래동,O,X,O,-3.74,5.00,3.01,0.00,81.67,2,O
서울특별시,서울특별시 동작구,노량진제2동,O,O,O,-41.46,5.00,-22.61,5.00,92.50,3,O
서울특별시,서울특별시 동작구,상도제1동,X,X,O,17.62,1.00,-0.13,1.00,52.59,1,X
서울특별시,서울특별시 동작구,상도제2동,O,X,O,-20.70,4.00,-3.29,2.00,71.56,2,O
서울특별시,서울특별시 동작구,상도제3동,X,O,O,3.19,1.00,-8.83,2.00,64.26,2,O
서울특별시,서울특별시 동작구,상도제4동,X,O,O,-13.62,2.00,-8.38,2.00,71.90,2,O
서울특별시,서울특별시 동작구,사당제1동,X,X,O,-14.14,2.00,0.46,2.00,67.46,1,X
서울특별시,서울특별시 동작구,사당제3동,O,O,O,-32.02,3.00,-5.17,1.00,74.18,3,O
서울특별시,서울특별시 동작구,사당제4동,O,O,O,-58.91,3.00,-13.24,2.00,70.61,3,O
서울특별시,서울특별시 동작구,사당제5동,O,O,O,-18.61,5.00,-12.28,1.00,76.38,3,O
서울특별시,서울특별시 동작구,대방동,O,X,O,-0.94,3.00,-2.45,1.00,64.27,2,O
서울특별시,서울특별시 동작구,신대방제1동,O,X,O,-8.29,4.00,3.13,0.00,74.93,2,O
서울특별시,서울특별시 동작구,신대방제2동,X,X,O,-4.73,1.00,0.09,0.00,67.64,1,X
서울특별시,서울특별시 동작구,흑석동,O,O,O,16.01,3.00,-5.28,1.00,85.21,3,O
서울특별시,서울특별시 동작구,노량진제1동,O,X,O,-6.41,4.00,-4.60,2.00,70.99,2,O
서울특별시,서울특별시 동작구,사당제2동,O,X,O,0.02,3.00,0.21,1.00,75.62,2,O
서울특별시,서울특별시 관악구,보라매동,O,X,O,-10.42,5.00,8.12,1.00,72.22,2,O
서울특별시,서울특별시 관악구,청림동,O,X,O,-31.03,2.00,-4.66,2.00,82.76,2,O
서울특별시,서울특별시 관악구,행운동,X,X,O,-12.81,2.00,-0.46,1.00,62.15,1,X
서울특별시,서울특별시 관악구,낙성대동,O,X,O,-0.84,5.00,-0.66,1.00,55.82,2,O
서울특별시,서울특별시 관악구,중앙동,O,O,O,-22.31,3.00,-9.93,1.00,71.98,3,O
서울특별시,서울특별시 관악구,인헌동,O,X,O,-3.88,5.00,-2.17,1.00,59.92,2,O
서울특별시,서울특별시 관악구,남현동,X,X,O,-0.19,2.00,7.89,1.00,52.79,1,X
서울특별시,서울특별시 관악구,서원동,O,X,O,-7.20,5.00,2.11,1.00,67.69,2,O
서울특별시,서울특별시 관악구,신원동,O,O,O,-31.56,5.00,-7.44,2.00,77.31,3,O
서울특별시,서울특별시 관악구,서림동,X,O,O,-13.06,2.00,-8.65,2.00,65.56,2,O
서울특별시,서울특별시 관악구,신사동,O,O,O,-24.69,5.00,-9.46,2.00,64.54,3,O
서울특별시,서울특별시 관악구,신림동,X,O,O,0.57,0.00,-17.42,2.00,57.03,2,O
서울특별시,서울특별시 관악구,난향동,O,X,O,-42.05,5.00,-0.74,1.00,70.76,2,O
서울특별시,서울특별시 관악구,조원동,O,O,O,-43.68,1.00,-10.92,2.00,65.91,3,O
서울특별시,서울특별시 관악구,대학동,O,O,O,-18.65,3.00,-8.91,2.00,60.05,3,O
서울특별시,서울특별시 관악구,은천동,O,X,O,-1.12,3.00,-4.49,1.00,63.59,2,O
서울특별시,서울특별시 관악구,성현동,O,X,O,-4.09,5.00,-2.32,1.00,61.21,2,O
서울특별시,서울특별시 관악구,청룡동,O,X,O,-10.66,5.00,-3.94,2.00,72.17,2,O
서울특별시,서울특별시 관악구,난곡동,O,O,O,-1.57,5.00,-18.75,2.00,82.93,3,O
서울특별시,서울특별시 관악구,삼성동,O,O,O,-6.19,5.00,-15.16,2.00,89.92,3,O
서울특별시,서울특별시 관악구,미성동,O,O,O,-2.61,3.00,-5.29,1.00,69.44,3,O
서울특별시,서울특별시 서초구,서초1동,O,X,O,-49.44,3.00,12.33,1.00,65.08,2,O
서울특별시,서울특별시 서초구,서초2동,O,X,O,-42.07,3.00,6.24,0.00,60.41,2,O
서울특별시,서울특별시 서초구,서초3동,O,X,O,-6.95,5.00,5.64,0.00,56.93,2,O
서울특별시,서울특별시 서초구,서초4동,O,X,O,-9.09,3.00,8.93,0.00,54.48,2,O
서울특별시,서울특별시 서초구,잠원동,O,X,O,-8.73,4.00,3.87,1.00,63.14,2,O
서울특별시,서울특별시 서초구,반포본동,O,X,O,-29.09,2.00,-0.15,1.00,97.66,2,O
서울특별시,서울특별시 서초구,반포1동,O,X,O,1.87,3.00,6.23,0.00,58.62,2,O
서울특별시,서울특별시 서초구,반포2동,O,X,X,-38.95,4.00,5.25,0.00,37.21,1,X
서울특별시,서울특별시 서초구,반포3동,O,X,O,-16.64,5.00,4.20,0.00,70.97,2,O
서울특별시,서울특별시 서초구,반포4동,O,X,O,-2.94,3.00,6.36,1.00,55.48,2,O
서울특별시,서울특별시 서초구,방배본동,O,X,O,-33.89,3.00,1.58,0.00,57.10,2,O
서울특별시,서울특별시 서초구,방배1동,O,X,O,-51.21,1.00,6.34,1.00,56.35,2,O
서울특별시,서울특별시 서초구,방배2동,X,X,O,-16.59,2.00,-1.58,1.00,75.93,1,X
서울특별시,서울특별시 서초구,방배3동,O,X,O,-15.63,5.00,5.29,2.00,76.33,2,O
서울특별시,서울특별시 서초구,방배4동,X,X,O,5.66,2.00,1.20,1.00,57.26,1,X
서울특별시,서울특별시 서초구,양재1동,X,X,O,62.57,1.00,11.44,1.00,55.47,1,X
서울특별시,서울특별시 서초구,양재2동,X,X,O,0.13,2.00,5.81,1.00,66.28,1,X
서울특별시,서울특별시 서초구,내곡동,X,O,O,25.95,1.00,-36.61,1.00,69.22,2,O
서울특별시,서울특별시 강남구,신사동,O,X,O,-33.69,5.00,7.53,1.00,64.89,2,O
서울특별시,서울특별시 강남구,논현1동,O,X,O,-12.06,5.00,10.10,1.00,55.25,2,O
서울특별시,서울특별시 강남구,논현2동,O,X,O,-6.30,3.00,11.93,0.00,55.51,2,O
서울특별시,서울특별시 강남구,삼성1동,O,X,O,-15.89,5.00,4.36,1.00,67.73,2,O
서울특별시,서울특별시 강남구,삼성2동,O,X,X,-4.37,5.00,17.08,1.00,42.85,1,X
서울특별시,서울특별시 강남구,대치1동,O,O,X,-48.50,1.00,-7.71,2.00,43.97,2,O
서울특별시,서울특별시 강남구,대치4동,O,X,X,-5.74,3.00,6.23,2.00,42.42,1,X
서울특별시,서울특별시 강남구,역삼1동,X,X,O,-0.77,1.00,13.59,0.00,50.20,1,X
서울특별시,서울특별시 강남구,역삼2동,X,X,X,0.92,1.00,16.68,0.00,42.35,0,X
서울특별시,서울특별시 강남구,도곡1동,X,X,O,2.52,2.00,13.61,1.00,59.35,1,X
서울특별시,서울특별시 강남구,도곡2동,X,X,O,4.56,2.00,14.56,1.00,59.77,1,X
서울특별시,서울특별시 강남구,개포1동,O,O,O,-44.17,5.00,-8.63,3.00,93.26,3,O
서울특별시,서울특별시 강남구,개포4동,O,X,O,-6.90,5.00,6.72,2.00,70.79,2,O
서울특별시,서울특별시 강남구,일원본동,X,X,O,-2.11,2.00,-1.54,1.00,83.08,1,X
서울특별시,서울특별시 강남구,일원1동,O,X,O,-28.08,5.00,4.37,1.00,93.47,2,O
서울특별시,서울특별시 강남구,일원2동,O,X,O,-28.92,5.00,6.60,1.00,64.96,2,O
서울특별시,서울특별시 강남구,수서동,O,O,O,-34.32,4.00,-23.99,2.00,64.19,3,O
서울특별시,서울특별시 강남구,세곡동,X,X,X,359.45,0.00,34.94,0.00,45.59,0,X
서울특별시,서울특별시 강남구,압구정동,O,X,O,-29.56,3.00,6.06,1.00,59.63,2,O
서울특별시,서울특별시 강남구,청담동,O,X,O,-22.19,2.00,18.35,0.00,55.87,2,O
서울특별시,서울특별시 강남구,대치2동,X,X,O,-4.33,2.00,8.02,0.00,67.18,1,X
서울특별시,서울특별시 강남구,개포2동,O,O,O,-19.66,5.00,-8.22,1.00,92.20,3,O
서울특별시,서울특별시 송파구,풍납1동,O,O,O,-36.90,5.00,-14.63,2.00,87.88,3,O
서울특별시,서울특별시 송파구,풍납2동,O,X,O,-18.79,5.00,-2.93,1.00,70.55,2,O
서울특별시,서울특별시 송파구,거여1동,O,X,O,-21.06,5.00,3.04,1.00,82.32,2,O
서울특별시,서울특별시 송파구,거여2동,O,O,O,-18.13,5.00,-9.75,2.00,73.22,3,O
서울특별시,서울특별시 송파구,마천1동,O,X,O,-16.10,3.00,-4.16,1.00,81.48,2,O
서울특별시,서울특별시 송파구,마천2동,O,O,O,-25.42,5.00,-18.72,2.00,80.38,3,O
서울특별시,서울특별시 송파구,방이1동,O,X,O,-7.14,4.00,1.14,0.00,58.96,2,O
서울특별시,서울특별시 송파구,방이2동,X,X,O,-0.26,2.00,2.92,1.00,53.24,1,X
서울특별시,서울특별시 송파구,오륜동,O,X,O,-19.00,5.00,0.39,2.00,83.33,2,O
서울특별시,서울특별시 송파구,오금동,O,X,O,-8.08,5.00,-4.19,2.00,68.21,2,O
서울특별시,서울특별시 송파구,송파1동,O,X,X,-5.39,4.00,2.29,2.00,47.63,1,X
서울특별시,서울특별시 송파구,송파2동,O,X,O,-7.66,4.00,1.21,1.00,67.05,2,O
서울특별시,서울특별시 송파구,석촌동,O,O,X,-6.62,4.00,-6.91,2.00,45.84,2,O
서울특별시,서울특별시 송파구,삼전동,O,X,X,-9.53,5.00,-4.63,1.00,40.30,1,X
서울특별시,서울특별시 송파구,가락본동,O,X,O,-0.50,5.00,2.84,1.00,65.45,2,O
서울특별시,서울특별시 송파구,가락1동,O,O,O,-97.27,5.00,-20.10,5.00,91.38,3,O
서울특별시,서울특별시 송파구,가락2동,O,O,O,-5.99,5.00,-9.64,4.00,53.10,3,O
서울특별시,서울특별시 송파구,문정1동,O,X,O,-47.72,5.00,-0.38,1.00,56.83,2,O
서울특별시,서울특별시 송파구,문정2동,X,X,O,-15.42,1.00,6.93,0.00,66.95,1,X
서울특별시,서울특별시 송파구,장지동,X,X,O,-2.73,2.00,-3.09,1.00,53.17,1,X
서울특별시,서울특별시 송파구,잠실본동,O,O,X,-8.98,4.00,-5.16,2.00,47.92,2,O
서울특별시,서울특별시 송파구,잠실4동,O,X,X,-29.19,3.00,8.46,1.00,26.81,1,X
서울특별시,서울특별시 송파구,잠실6동,O,X,O,-2.40,3.00,9.74,1.00,79.73,2,O
서울특별시,서울특별시 송파구,잠실7동,O,O,O,-24.27,4.00,-7.32,2.00,94.83,3,O
서울특별시,서울특별시 송파구,잠실2동,X,X,X,-0.31,1.00,2.15,0.00,5.91,0,X
서울특별시,서울특별시 송파구,잠실3동,O,X,X,-3.21,5.00,15.55,2.00,40.89,1,X
서울특별시,서울특별시 강동구,강일동,O,X,X,58.39,3.00,19.21,0.00,19.80,1,X
서울특별시,서울특별시 강동구,상일동,O,X,O,-27.87,5.00,4.64,1.00,88.86,2,O
서울특별시,서울특별시 강동구,명일제1동,O,X,O,-29.97,5.00,2.05,1.00,65.22,2,O
서울특별시,서울특별시 강동구,명일제2동,O,X,O,-14.06,4.00,0.08,0.00,93.56,2,O
서울특별시,서울특별시 강동구,고덕제1동,O,O,O,-39.54,5.00,-5.22,3.00,90.09,3,O
서울특별시,서울특별시 강동구,고덕제2동,O,X,O,-65.07,5.00,-2.89,1.00,96.98,2,O
서울특별시,서울특별시 강동구,암사제2동,O,X,O,-18.28,4.00,0.47,0.00,56.62,2,O
서울특별시,서울특별시 강동구,암사제3동,O,X,X,-34.94,1.00,-0.22,1.00,47.33,1,X
서울특별시,서울특별시 강동구,천호제1동,O,O,O,-24.73,5.00,-4.74,3.00,70.19,3,O
서울특별시,서울특별시 강동구,천호제3동,O,X,O,-19.48,5.00,-1.16,1.00,83.58,2,O
서울특별시,서울특별시 강동구,성내제1동,O,X,O,-33.56,4.00,2.99,1.00,51.51,2,O
서울특별시,서울특별시 강동구,성내제2동,O,X,O,-37.93,5.00,2.40,1.00,77.75,2,O
서울특별시,서울특별시 강동구,성내제3동,O,X,X,-8.88,5.00,0.18,1.00,48.34,1,X
서울특별시,서울특별시 강동구,둔촌제1동,O,X,O,-27.98,5.00,-2.34,1.00,94.51,2,O
서울특별시,서울특별시 강동구,둔촌제2동,O,X,O,-8.23,5.00,2.58,1.00,62.27,2,O
서울특별시,서울특별시 강동구,암사제1동,O,X,O,-12.51,4.00,-1.60,2.00,64.52,2,O
서울특별시,서울특별시 강동구,천호제2동,O,X,O,-4.78,5.00,5.81,0.00,78.76,2,O
서울특별시,서울특별시 강동구,길동,X,X,O,-0.93,1.00,-0.18,1.00,61.13,1,X
부산광역시,부산광역시 중구,중앙동,O,X,O,-61.48,3.00,2.17,1.00,82.81,2,O
부산광역시,부산광역시 중구,동광동,O,O,O,-62.15,5.00,-14.40,1.00,67.29,3,O
부산광역시,부산광역시 중구,대청동,O,O,O,-45.29,5.00,-12.85,2.00,81.32,3,O
부산광역시,부산광역시 중구,보수동,O,O,O,-25.04,4.00,-14.99,2.00,69.57,3,O
부산광역시,부산광역시 중구,부평동,O,O,O,-50.41,2.00,-9.90,3.00,78.69,3,O
부산광역시,부산광역시 중구,광복동,O,O,O,-68.89,5.00,-10.78,2.00,81.96,3,O
부산광역시,부산광역시 중구,남포동,O,O,O,-70.81,5.00,-5.84,1.00,69.52,3,O
부산광역시,부산광역시 중구,영주제1동,O,O,O,-48.97,5.00,-8.54,2.00,65.37,3,O
부산광역시,부산광역시 중구,영주제2동,O,O,O,-45.40,5.00,-22.34,3.00,88.68,3,O
부산광역시,부산광역시 서구,동대신제1동,O,O,O,-52.20,3.00,-19.41,4.00,82.94,3,O
부산광역시,부산광역시 서구,동대신제2동,O,O,O,-51.97,5.00,-9.19,2.00,84.77,3,O
부산광역시,부산광역시 서구,동대신제3동,O,O,O,-30.47,5.00,-10.85,2.00,79.15,3,O
부산광역시,부산광역시 서구,서대신제1동,O,O,O,-15.16,5.00,-9.19,2.00,83.44,3,O
부산광역시,부산광역시 서구,서대신제3동,X,O,O,-14.61,1.00,-10.84,1.00,82.00,2,O
부산광역시,부산광역시 서구,서대신제4동,X,X,O,-18.34,2.00,0.36,0.00,66.92,1,X
부산광역시,부산광역시 서구,부민동,X,X,O,-1.69,2.00,-1.25,1.00,84.40,1,X
부산광역시,부산광역시 서구,아미동,O,O,O,-40.93,5.00,-8.71,3.00,89.78,3,O
부산광역시,부산광역시 서구,초장동,O,O,O,-66.05,5.00,-38.06,4.00,88.64,3,O
부산광역시,부산광역시 서구,충무동,X,O,O,-8.30,1.00,-13.44,2.00,83.76,2,O
부산광역시,부산광역시 서구,남부민제1동,O,O,O,-63.36,5.00,-6.36,1.00,93.31,3,O
부산광역시,부산광역시 서구,암남동,O,X,O,-37.76,5.00,3.61,1.00,79.10,2,O
부산광역시,부산광역시 서구,남부민제2동,O,O,O,-33.32,3.00,-7.66,1.00,90.12,3,O
부산광역시,부산광역시 동구,초량제1동,O,X,O,-47.39,3.00,-3.52,1.00,73.97,2,O
부산광역시,부산광역시 동구,초량제2동,O,O,O,-52.77,5.00,-8.09,2.00,72.27,3,O
부산광역시,부산광역시 동구,초량제3동,O,X,O,-27.29,2.00,-0.97,1.00,77.36,2,O
부산광역시,부산광역시 동구,초량제6동,O,O,O,-17.97,5.00,-19.94,3.00,77.12,3,O
부산광역시,부산광역시 동구,수정제1동,O,O,O,-48.63,5.00,-14.85,2.00,83.42,3,O
부산광역시,부산광역시 동구,수정제2동,O,O,O,-10.26,5.00,-8.91,2.00,85.07,3,O
부산광역시,부산광역시 동구,수정제4동,O,O,O,-66.78,5.00,-21.49,2.00,82.75,3,O
부산광역시,부산광역시 동구,수정제5동,O,O,O,-59.25,5.00,-22.34,1.00,86.47,3,O
부산광역시,부산광역시 동구,좌천제1동,O,X,O,-100.00,4.00,-3.39,0.00,86.13,2,O
부산광역시,부산광역시 동구,좌천제4동,O,O,O,-100.00,4.00,-16.75,4.00,85.33,3,O
부산광역시,부산광역시 동구,범일제1동,O,O,O,-32.75,4.00,-19.14,1.00,80.97,3,O
부산광역시,부산광역시 동구,범일제2동,O,X,O,-23.19,1.00,3.34,1.00,88.77,2,O
부산광역시,부산광역시 동구,범일제4동,O,O,O,-15.63,5.00,-19.30,3.00,84.58,3,O
부산광역시,부산광역시 동구,범일제5동,O,O,O,-48.39,5.00,-5.56,1.00,94.16,3,O
부산광역시,부산광역시 영도구,남항동,O,X,O,-39.36,4.00,-0.74,1.00,75.58,2,O
부산광역시,부산광역시 영도구,영선제1동,O,O,O,-55.41,5.00,-23.79,5.00,82.14,3,O
부산광역시,부산광역시 영도구,영선제2동,O,O,O,-50.83,5.00,-20.85,4.00,88.48,3,O
부산광역시,부산광역시 영도구,봉래제1동,O,O,O,-17.33,3.00,-10.27,1.00,72.56,3,O
부산광역시,부산광역시 영도구,청학제1동,O,X,O,-64.32,5.00,-1.41,1.00,80.45,2,O
부산광역시,부산광역시 영도구,청학제2동,O,O,O,-35.18,5.00,-9.44,2.00,80.55,3,O
부산광역시,부산광역시 영도구,동삼제1동,O,X,O,-21.60,5.00,-4.18,1.00,79.41,2,O
부산광역시,부산광역시 영도구,동삼제2동,O,O,O,-20.94,5.00,-5.91,2.00,80.67,3,O
부산광역시,부산광역시 영도구,동삼제3동,O,O,O,-42.69,5.00,-7.79,1.00,77.75,3,O
부산광역시,부산광역시 영도구,신선동,O,O,O,-18.89,5.00,-27.65,4.00,86.20,3,O
부산광역시,부산광역시 영도구,봉래제2동,O,O,O,-15.82,5.00,-12.99,2.00,92.01,3,O
부산광역시,부산광역시 부산진구,부전제2동,X,X,O,-11.66,1.00,4.04,1.00,77.43,1,X
부산광역시,부산광역시 부산진구,연지동,O,X,O,-10.26,4.00,0.71,1.00,83.37,2,O
부산광역시,부산광역시 부산진구,초읍동,O,X,O,-28.74,5.00,-4.12,1.00,84.77,2,O
부산광역시,부산광역시 부산진구,양정제1동,O,O,O,-4.23,5.00,-6.05,2.00,70.50,3,O
부산광역시,부산광역시 부산진구,양정제2동,X,X,O,-8.22,2.00,2.39,2.00,84.80,1,X
부산광역시,부산광역시 부산진구,전포제2동,X,O,O,-2.13,1.00,-5.89,2.00,77.82,2,O
부산광역시,부산광역시 부산진구,부암제1동,X,O,O,-4.95,1.00,-10.21,2.00,88.13,2,O
부산광역시,부산광역시 부산진구,부암제3동,O,O,O,-10.84,5.00,-7.36,3.00,87.38,3,O
부산광역시,부산광역시 부산진구,당감제2동,O,X,O,-27.24,4.00,-2.95,1.00,82.51,2,O
부산광역시,부산광역시 부산진구,당감제4동,O,O,O,-24.84,5.00,-10.80,1.00,83.62,3,O
부산광역시,부산광역시 부산진구,가야제2동,O,X,O,-22.28,1.00,-3.99,2.00,85.55,2,O
부산광역시,부산광역시 부산진구,개금제1동,O,O,O,-42.92,1.00,-8.64,2.00,77.94,3,O
