,시군구명,읍면동명,과거대비인구변화...,최근인구변화.연속감소년수.,과거대비사업체변화...,최근사업체변화.연속감소년수.,노후건축물비율...,부합부문.개수.,X2개.부문.이상.부합여부
339,서울특별시 관악구,미성동,-2.61,3,-5.29,1,69.44,3,1
340,서울특별시 서초구,서초1동,-49.44,3,12.33,1,65.08,2,1
341,서울특별시 서초구,서초2동,-42.07,3,6.24,0,60.41,2,1
342,서울특별시 서초구,서초3동,-6.95,5,5.64,0,56.93,2,1
343,서울특별시 서초구,서초4동,-9.09,3,8.93,0,54.48,2,1
344,서울특별시 서초구,잠원동,-8.73,4,3.87,1,63.14,2,1
345,서울특별시 서초구,반포본동,-29.09,2,-0.15,1,97.66,2,1
346,서울특별시 서초구,반포1동,1.87,3,6.23,0,58.62,2,1
347,서울특별시 서초구,반포2동,-38.95,4,5.25,0,37.21,1,0
348,서울특별시 서초구,반포3동,-16.64,5,4.2,0,70.97,2,1
349,서울특별시 서초구,반포4동,-2.94,3,6.36,1,55.48,2,1
350,서울특별시 서초구,방배본동,-33.89,3,1.58,0,57.1,2,1
351,서울특별시 서초구,방배1동,-51.21,1,6.34,1,56.35,2,1
352,서울특별시 서초구,방배2동,-16.59,2,-1.58,1,75.93,1,0
353,서울특별시 서초구,방배3동,-15.63,5,5.29,2,76.33,2,1
354,서울특별시 서초구,방배4동,5.66,2,1.2,1,57.26,1,0
355,서울특별시 서초구,양재1동,62.57,1,11.44,1,55.47,1,0
356,서울특별시 서초구,양재2동,0.13,2,5.81,1,66.28,1,0
357,서울특별시 서초구,내곡동,25.95,1,-36.61,1,69.22,2,1
358,서울특별시 강남구,신사동,-33.69,5,7.53,1,64.89,2,1
359,서울특별시 강남구,논현1동,-12.06,5,10.1,1,55.25,2,1
360,서울특별시 강남구,논현2동,-6.3,3,11.93,0,55.51,2,1
361,서울특별시 강남구,삼성1동,-15.89,5,4.36,1,67.73,2,1
362,서울특별시 강남구,삼성2동,-4.37,5,17.08,1,42.85,1,0
363,서울특별시 강남구,대치1동,-48.5,1,-7.71,2,43.97,2,1
364,서울특별시 강남구,대치4동,-5.74,3,6.23,2,42.42,1,0
365,서울특별시 강남구,역삼1동,-0.77,1,13.59,0,50.2,1,0
366,서울특별시 강남구,역삼2동,0.92,1,16.68,0,42.35,0,0
367,서울특별시 강남구,도곡1동,2.52,2,13.61,1,59.35,1,0
368,서울특별시 강남구,도곡2동,4.56,2,14.56,1,59.77,1,0
369,서울특별시 강남구,개포1동,-44.17,5,-8.63,3,93.26,3,1
370,서울특별시 강남구,개포4동,-6.9,5,6.72,2,70.79,2,1
371,서울특별시 강남구,일원본동,-2.11,2,-1.54,1,83.08,1,0
372,서울특별시 강남구,일원1동,-28.08,5,4.37,1,93.47,2,1
373,서울특별시 강남구,일원2동,-28.92,5,6.6,1,64.96,2,1
374,서울특별시 강남구,수서동,-34.32,4,-23.99,2,64.19,3,1
375,서울특별시 강남구,세곡동,359.45,0,34.94,0,45.59,0,0
376,서울특별시 강남구,압구정동,-29.56,3,6.06,1,59.63,2,1
377,서울특별시 강남구,청담동,-22.19,2,18.35,0,55.87,2,1
378,서울특별시 강남구,대치2동,-4.33,2,8.02,0,67.18,1,0
379,서울특별시 강남구,개포2동,-19.66,5,-8.22,1,92.2,3,1
380,서울특별시 송파구,풍납1동,-36.9,5,-14.63,2,87.88,3,1
381,서울특별시 송파구,풍납2동,-18.79,5,-2.93,1,70.55,2,1
382,서울특별시 송파구,거여1동,-21.06,5,3.04,1,82.32,2,1
383,서울특별시 송파구,거여2동,-18.13,5,-9.75,2,73.22,3,1
384,서울특별시 송파구,마천1동,-16.1,3,-4.16,1,81.48,2,1
385,서울특별시 송파구,마천2동,-25.42,5,-18.72,2,80.38,3,1
386,서울특별시 송파구,방이1동,-7.14,4,1.14,0,58.96,2,1
387,서울특별시 송파구,방이2동,-0.26,2,2.92,1,53.24,1,0
388,서울특별시 송파구,오륜동,-19,5,0.39,2,83.33,2,1
389,서울특별시 송파구,오금동,-8.08,5,-4.19,2,68.21,2,1
390,서울특별시 송파구,송파1동,-5.39,4,2.29,2,47.63,1,0
391,서울특별시 송파구,송파2동,-7.66,4,1.21,1,67.05,2,1
392,서울특별시 송파구,석촌동,-6.62,4,-6.91,2,45.84,2,1
393,서울특별시 송파구,삼전동,-9.53,5,-4.63,1,40.3,1,0
394,서울특별시 송파구,가락본동,-0.5,5,2.84,1,65.45,2,1
395,서울특별시 송파구,가락1동,-97.27,5,-20.1,5,91.38,3,1
396,서울특별시 송파구,가락2동,-5.99,5,-9.64,4,53.1,3,1
397,서울특별시 송파구,문정1동,-47.72,5,-0.38,1,56.83,2,1
398,서울특별시 송파구,문정2동,-15.42,1,6.93,0,66.95,1,0
399,서울특별시 송파구,장지동,-2.73,2,-3.09,1,53.17,1,0
400,서울특별시 송파구,잠실본동,-8.98,4,-5.16,2,47.92,2,1
401,서울특별시 송파구,잠실4동,-29.19,3,8.46,1,26.81,1,0
402,서울특별시 송파구,잠실6동,-2.4,3,9.74,1,79.73,2,1
403,서울특별시 송파구,잠실7동,-24.27,4,-7.32,2,94.83,3,1
404,서울특별시 송파구,잠실2동,-0.31,1,2.15,0,5.91,0,0
405,서울특별시 송파구,잠실3동,-3.21,5,15.55,2,40.89,1,0
406,서울특별시 강동구,강일동,58.39,3,19.21,0,19.8,1,0
407,서울특별시 강동구,상일동,-27.87,5,4.64,1,88.86,2,1
408,서울특별시 강동구,명일제1동,-29.97,5,2.05,1,65.22,2,1
409,서울특별시 강동구,명일제2동,-14.06,4,0.08,0,93.56,2,1
410,서울특별시 강동구,고덕제1동,-39.54,5,-5.22,3,90.09,3,1
411,서울특별시 강동구,고덕제2동,-65.07,5,-2.89,1,96.98,2,1
412,서울특별시 강동구,암사제2동,-18.28,4,0.47,0,56.62,2,1
413,서울특별시 강동구,암사제3동,-34.94,1,-0.22,1,47.33,1,0
414,서울특별시 강동구,천호제1동,-24.73,5,-4.74,3,70.19,3,1
415,서울특별시 강동구,천호제3동,-19.48,5,-1.16,1,83.58,2,1
416,서울특별시 강동구,성내제1동,-33.56,4,2.99,1,51.51,2,1
417,서울특별시 강동구,성내제2동,-37.93,5,2.4,1,77.75,2,1
418,서울특별시 강동구,성내제3동,-8.88,5,0.18,1,48.34,1,0
419,서울특별시 강동구,둔촌제1동,-27.98,5,-2.34,1,94.51,2,1
420,서울특별시 강동구,둔촌제2동,-8.23,5,2.58,1,62.27,2,1
421,서울특별시 강동구,암사제1동,-12.51,4,-1.6,2,64.52,2,1
422,서울특별시 강동구,천호제2동,-4.78,5,5.81,0,78.76,2,1
423,서울특별시 강동구,길동,-0.93,1,-0.18,1,61.13,1,0
424,부산광역시 중구,중앙동,-61.48,3,2.17,1,82.81,2,1
425,부산광역시 중구,동광동,-62.15,5,-14.4,1,67.29,3,1
426,부산광역시 중구,대청동,-45.29,5,-12.85,2,81.32,3,1
427,부산광역시 중구,보수동,-25.04,4,-14.99,2,69.57,3,1
428,부산광역시 중구,부평동,-50.41,2,-9.9,3,78.69,3,1
429,부산광역시 중구,광복동,-68.89,5,-10.78,2,81.96,3,1
430,부산광역시 중구,남포동,-70.81,5,-5.84,1,69.52,3,1
431,부산광역시 중구,영주제1동,-48.97,5,-8.54,2,65.37,3,1
432,부산광역시 중구,영주제2동,-45.4,5,-22.34,3,88.68,3,1
433,부산광역시 서구,동대신제1동,-52.2,3,-19.41,4,82.94,3,1
434,부산광역시 서구,동대신제2동,-51.97,5,-9.19,2,84.77,3,1
435,부산광역시 서구,동대신제3동,-30.47,5,-10.85,2,79.15,3,1
436,부산광역시 서구,서대신제1동,-15.16,5,-9.19,2,83.44,3,1
437,부산광역시 서구,서대신제3동,-14.61,1,-10.84,1,82,2,1
438,부산광역시 서구,서대신제4동,-18.34,2,0.36,0,66.92,1,0
439,부산광역시 서구,부민동,-1.69,2,-1.25,1,84.4,1,0
440,부산광역시 서구,아미동,-40.93,5,-8.71,3,89.78,3,1
441,부산광역시 서구,초장동,-66.05,5,-38.06,4,88.64,3,1
442,부산광역시 서구,충무동,-8.3,1,-13.44,2,83.76,2,1
443,부산광역시 서구,남부민제1동,-63.36,5,-6.36,1,93.31,3,1
444,부산광역시 서구,암남동,-37.76,5,3.61,1,79.1,2,1
445,부산광역시 서구,남부민제2동,-33.32,3,-7.66,1,90.12,3,1
446,부산광역시 동구,초량제1동,-47.39,3,-3.52,1,73.97,2,1
447,부산광역시 동구,초량제2동,-52.77,5,-8.09,2,72.27,3,1
448,부산광역시 동구,초량제3동,-27.29,2,-0.97,1,77.36,2,1
449,부산광역시 동구,초량제6동,-17.97,5,-19.94,3,77.12,3,1
450,부산광역시 동구,수정제1동,-48.63,5,-14.85,2,83.42,3,1
451,부산광역시 동구,수정제2동,-10.26,5,-8.91,2,85.07,3,1
452,부산광역시 동구,수정제4동,-66.78,5,-21.49,2,82.75,3,1
453,부산광역시 동구,수정제5동,-59.25,5,-22.34,1,86.47,3,1
454,부산광역시 동구,좌천제1동,-100,4,-3.39,0,86.13,2,1
455,부산광역시 동구,좌천제4동,-100,4,-16.75,4,85.33,3,1
456,부산광역시 동구,범일제1동,-32.75,4,-19.14,1,80.97,3,1
457,부산광역시 동구,범일제2동,-23.19,1,3.34,1,88.77,2,1
458,부산광역시 동구,범일제4동,-15.63,5,-19.3,3,84.58,3,1
459,부산광역시 동구,범일제5동,-48.39,5,-5.56,1,94.16,3,1
460,부산광역시 영도구,남항동,-39.36,4,-0.74,1,75.58,2,1
461,부산광역시 영도구,영선제1동,-55.41,5,-23.79,5,82.14,3,1
462,부산광역시 영도구,영선제2동,-50.83,5,-20.85,4,88.48,3,1
463,부산광역시 영도구,봉래제1동,-17.33,3,-10.27,1,72.56,3,1
464,부산광역시 영도구,청학제1동,-64.32,5,-1.41,1,80.45,2,1
465,부산광역시 영도구,청학제2동,-35.18,5,-9.44,2,80.55,3,1
466,부산광역시 영도구,동삼제1동,-21.6,5,-4.18,1,79.41,2,1
467,부산광역시 영도구,동삼제2동,-20.94,5,-5.91,2,80.67,3,1
468,부산광역시 영도구,동삼제3동,-42.69,5,-7.79,1,77.75,3,1
469,부산광역시 영도구,신선동,-18.89,5,-27.65,4,86.2,3,1
470,부산광역시 영도구,봉래제2동,-15.82,5,-12.99,2,92.01,3,1
471,부산광역시 부산진구,부전제2동,-11.66,1,4.04,1,77.43,1,0
472,부산광역시 부산진구,연지동,-10.26,4,0.71,1,83.37,2,1
473,부산광역시 부산진구,초읍동,-28.74,5,-4.12,1,84.77,2,1
474,부산광역시 부산진구,양정제1동,-4.23,5,-6.05,2,70.5,3,1
475,부산광역시 부산진구,양정제2동,-8.22,2,2.39,2,84.8,1,0
476,부산광역시 부산진구,전포제2동,-2.13,1,-5.89,2,77.82,2,1
477,부산광역시 부산진구,부암제1동,-4.95,1,-10.21,2,88.13,2,1
478,부산광역시 부산진구,부암제3동,-10.84,5,-7.36,3,87.38,3,1
479,부산광역시 부산진구,당감제2동,-27.24,4,-2.95,1,82.51,2,1
480,부산광역시 부산진구,당감제4동,-24.84,5,-10.8,1,83.62,3,1
481,부산광역시 부산진구,가야제2동,-22.28,1,-3.99,2,85.55,2,1
482,부산광역시 부산진구,개금제1동,-42.92,1,-8.64,2,77.94,3,1
483,부산광역시 부산진구,개금제2동,-41.17,5,-24.31,2,81.1,3,1
484,부산광역시 부산진구,개금제3동,-24.97,5,-3.52,1,82.83,2,1
485,부산광역시 부산진구,범천제1동,-37.93,1,-8.32,2,87.56,3,1
486,부산광역시 부산진구,범천제2동,-38.46,2,-9.71,4,86.88,3,1
487,부산광역시 부산진구,범천제4동,-57.01,5,-5.3,2,87.95,3,1
488,부산광역시 부산진구,당감제1동,108.8,3,-6.78,2,89.54,3,1
489,부산광역시 부산진구,가야제1동,22.96,3,-0.59,1,67.25,2,1
490,부산광역시 부산진구,부전제1동,-8.38,1,-9.34,1,84.3,2,1
491,부산광역시 부산진구,전포제1동,-10.27,2,-23.78,2,86.96,2,1
492,부산광역시 동래구,수민동,-6.66,3,-7.83,2,80.52,3,1
493,부산광역시 동래구,복산동,-47.99,2,-16.06,2,93.1,3,1
494,부산광역시 동래구,온천제1동,-19.86,1,-5.09,2,79.43,2,1
495,부산광역시 동래구,온천제2동,-28.45,5,-0.68,1,83.66,2,1
496,부산광역시 동래구,온천제3동,1.57,1,-4.8,1,78.25,1,0
497,부산광역시 동래구,사직제1동,-34.44,3,0.19,1,79.29,2,1
498,부산광역시 동래구,사직제2동,-1.44,4,-2.52,2,68.72,2,1
499,부산광역시 동래구,사직제3동,-54.93,5,-16.17,2,87.7,3,1
500,부산광역시 동래구,안락제1동,-38.43,5,-2.16,1,83.77,2,1
501,부산광역시 동래구,안락제2동,0.28,3,2.33,2,78.54,2,1
502,부산광역시 동래구,명장제1동,-45.81,5,-13.3,1,90.48,3,1
503,부산광역시 동래구,명장제2동,-32.05,5,-18.43,2,88.4,3,1
504,부산광역시 동래구,명륜동,0,1,-0.88,0,76.49,1,0
505,부산광역시 남구,대연제3동,24.28,1,3.66,1,50.85,1,0
506,부산광역시 남구,대연제4동,-51.65,5,-21.07,3,86.73,3,1
507,부산광역시 남구,대연제5동,-14.14,2,-5.98,1,76.22,2,1
508,부산광역시 남구,대연제6동,-53.02,5,-25.09,2,80.17,3,1
509,부산광역시 남구,용호제1동,-4.83,5,2.09,2,74.89,2,1
510,부산광역시 남구,용호제2동,-9.86,4,-2.58,1,93.75,2,1
511,부산광역시 남구,용호제3동,-40.06,5,-0.68,2,90.39,2,1
512,부산광역시 남구,용호제4동,-23.79,2,2.84,1,76.7,2,1
513,부산광역시 남구,용당동,-4.11,5,5.4,1,65.4,2,1
514,부산광역시 남구,감만제1동,-39.1,5,-14.71,4,85.15,3,1
515,부산광역시 남구,감만제2동,-42.03,2,-12.27,4,83.76,3,1
516,부산광역시 남구,문현제1동,-33.67,5,-7.32,1,80.21,3,1
517,부산광역시 남구,문현제2동,-45.69,3,-6.37,2,88.15,3,1
518,부산광역시 남구,문현제3동,-42.65,5,-0.29,2,81.72,2,1
519,부산광역시 남구,문현제4동,-14.24,5,-2.51,1,88.55,2,1
520,부산광역시 남구,대연제1동,40.39,2,-6.14,4,72.45,2,1
521,부산광역시 남구,우암동,0,3,-23.71,5,90.92,3,1
522,부산광역시 북구,구포제1동,-40.67,2,-9.74,2,82.34,3,1
523,부산광역시 북구,구포제2동,-16.68,5,-8.1,2,78.57,3,1
524,부산광역시 북구,구포제3동,-24.01,5,-13.25,1,81.78,3,1
525,부산광역시 북구,금곡동,-7.55,2,0.22,1,57.98,1,0
526,부산광역시 북구,화명제1동,14.76,1,4.02,1,17.94,0,0
527,부산광역시 북구,덕천제1동,-52.26,5,-1.72,1,78.84,2,1
528,부산광역시 북구,덕천제2동,-40.79,5,-1.68,2,79.4,2,1
529,부산광역시 북구,덕천제3동,-34.73,5,0.69,1,82.2,2,1
530,부산광역시 북구,만덕제1동,-52.01,5,-26.74,2,76.54,3,1
531,부산광역시 북구,만덕제2동,-18.96,3,-13.1,2,82.94,3,1
532,부산광역시 북구,만덕제3동,-13.38,5,-6.89,4,83.38,3,1
533,부산광역시 북구,화명제2동,-16.34,5,-7.5,2,76.35,3,1
534,부산광역시 북구,화명제3동,-7.83,3,3.22,0,1.17,1,0
535,부산광역시 해운대구,우제1동,19.95,2,5.51,0,77.99,1,0
536,부산광역시 해운대구,우제2동,15.82,1,23.24,0,66.38,1,0
537,부산광역시 해운대구,중제1동,11.32,2,0.09,2,66.47,1,0
538,부산광역시 해운대구,중제2동,-25.23,3,-14.55,1,55.33,3,1
539,부산광역시 해운대구,송정동,2.29,2,13.23,1,47.06,0,0
540,부산광역시 해운대구,반여제2동,-41.94,5,-19.33,5,90.6,3,1
541,부산광역시 해운대구,반여제3동,-40.95,5,-20.21,2,94.55,3,1
542,부산광역시 해운대구,반송제1동,-6.14,3,-25.46,3,84.71,3,1
543,부산광역시 해운대구,반송제2동,-31.22,5,-15.51,1,83.07,3,1
544,부산광역시 해운대구,반송제3동,-100,4,-12.89,2,81.5,3,1
545,부산광역시 해운대구,재송제1동,0.72,1,5.32,0,68.23,1,0
546,부산광역시 해운대구,재송제2동,-22.96,5,-2.01,2,82.21,2,1
547,부산광역시 해운대구,좌제1동,2.99,2,2.11,0,23.72,0,0
548,부산광역시 해운대구,좌제2동,-8.22,3,1.51,0,53.22,2,1
549,부산광역시 해운대구,좌제3동,-12.21,5,-1.66,1,17.67,1,0
550,부산광역시 해운대구,좌제4동,-10.24,5,-1.75,1,56.85,2,1
551,부산광역시 해운대구,반여제1동,-4.13,3,-0.23,1,76.71,2,1
552,부산광역시 해운대구,반여제4동,-11.42,5,-4.74,2,61.13,2,1
553,부산광역시 사하구,괴정제1동,-25.91,4,-4.19,1,84.12,2,1
554,부산광역시 사하구,괴정제2동,-34.77,2,-3.3,1,91.11,2,1
555,부산광역시 사하구,괴정제3동,-44.45,5,-14.57,2,83.22,3,1
556,부산광역시 사하구,괴정제4동,-34.23,5,-5.59,1,87.86,3,1
557,부산광역시 사하구,당리동,-6.2,3,1.02,0,82.91,2,1
558,부산광역시 사하구,하단제1동,-10.44,5,-1.07,2,74.28,2,1
559,부산광역시 사하구,하단제2동,-5.28,5,3.07,0,68.66,2,1
560,부산광역시 사하구,신평제1동,-39.07,4,-5.74,1,88.08,3,1
561,부산광역시 사하구,신평제2동,-27.53,4,-0.36,1,74.32,2,1
562,부산광역시 사하구,장림제1동,-31.58,5,1.29,1,71.72,2,1
563,부산광역시 사하구,장림제2동,-7.27,5,2.53,1,79.89,2,1
564,부산광역시 사하구,다대제1동,-1.95,4,0.85,1,76.63,2,1
565,부산광역시 사하구,다대제2동,-19.78,2,3.38,0,60.63,1,0
566,부산광역시 사하구,구평동,-16.84,2,2.62,0,49.35,0,0
567,부산광역시 사하구,감천제1동,-32.21,5,-11.22,1,90.53,3,1
568,부산광역시 사하구,감천제2동,-69.27,5,-19.25,0,96.87,3,1
569,부산광역시 금정구,서제1동,-65.26,5,-30.51,5,88.81,3,1
570,부산광역시 금정구,서제2동,-54.6,5,-19.74,2,88.48,3,1
571,부산광역시 금정구,금사동,-62.76,3,1.47,0,77.23,2,1
572,부산광역시 금정구,부곡제1동,-71.43,5,-10.53,3,88.7,3,1
573,부산광역시 금정구,부곡제2동,-44.14,5,-15.73,1,80.43,3,1
574,부산광역시 금정구,부곡제3동,-10.35,5,-0.89,1,72.76,2,1
575,부산광역시 금정구,부곡제4동,-27.29,5,-16.79,2,84.52,3,1
576,부산광역시 금정구,장전제1동,-16.69,2,-11.68,1,57.97,2,1
577,부산광역시 금정구,장전제2동,2.47,2,2.73,1,57.92,1,0
578,부산광역시 금정구,장전제3동,-61.71,3,-13.89,3,74.6,3,1
579,부산광역시 금정구,선두구동,-41.4,5,23.21,1,40.34,1,0
580,부산광역시 금정구,청룡노포동,1.72,2,1.07,1,59.03,1,0
581,부산광역시 금정구,남산동,-11.6,5,-11.59,1,76.55,3,1
582,부산광역시 금정구,구서제1동,-9.58,3,1.35,1,70.26,2,1
583,부산광역시 금정구,구서제2동,-2.64,3,-1.64,1,77.38,2,1
584,부산광역시 금정구,금성동,-29.98,3,-0.58,1,37.06,1,0
585,부산광역시 금정구,서제3동,-65.72,5,-12.83,1,90.95,3,1
586,부산광역시 강서구,대저1동,-68.8,5,-4.9,1,56.5,2,1
587,부산광역시 강서구,대저2동,-52.46,4,50.91,0,32.63,1,0
588,부산광역시 강서구,강동동,-56.77,5,31.29,0,54.64,2,1
589,부산광역시 강서구,명지동,93.04,0,13.5,0,47.08,0,0
590,부산광역시 강서구,가락동,-60.59,4,26.71,0,61.31,2,1
591,부산광역시 강서구,녹산동,176.22,0,14.39,0,15.65,0,0
592,부산광역시 강서구,천가동,-11.44,0,5.61,0,54.49,1,0
593,부산광역시 연제구,거제제1동,-2.88,2,2.01,1,68.79,1,0
594,부산광역시 연제구,거제제2동,-26.27,5,3.23,1,86.81,2,1
595,부산광역시 연제구,거제제3동,-41.84,4,-1.4,1,85.88,2,1
596,부산광역시 연제구,거제제4동,-5.81,3,0.31,1,71.2,2,1
597,부산광역시 연제구,연산제1동,-33.93,3,-1.67,1,83.19,2,1
598,부산광역시 연제구,연산제2동,-52.09,2,-3.62,2,85.23,2,1
599,부산광역시 연제구,연산제3동,-49.05,5,-16.93,2,95.2,3,1
600,부산광역시 연제구,연산제4동,-24.55,4,1.67,0,82.52,2,1
601,부산광역시 연제구,연산제5동,-33.03,0,5.19,1,63.58,2,1
602,부산광역시 연제구,연산제6동,-9.78,4,-7.17,2,87.97,3,1
603,부산광역시 연제구,연산제8동,-63.46,3,-24.29,4,86.33,3,1
604,부산광역시 연제구,연산제9동,-11.92,3,0.33,0,83.52,2,1
605,부산광역시 수영구,남천제1동,-19.32,1,-0.92,1,75.08,1,0
606,부산광역시 수영구,남천제2동,-26.85,2,-2.51,1,83.25,2,1
607,부산광역시 수영구,수영동,-29.38,2,-7.13,1,86.87,3,1
608,부산광역시 수영구,망미제1동,-30.79,5,-6.77,2,87.97,3,1
609,부산광역시 수영구,망미제2동,-26.77,5,-1.35,2,83.89,2,1
610,부산광역시 수영구,광안제1동,-0.12,0,-0.35,1,74.85,1,0
611,부산광역시 수영구,광안제2동,-15.43,0,-5.19,1,74.57,2,1
612,부산광역시 수영구,광안제3동,-30.77,1,-7.35,1,81.77,3,1
613,부산광역시 수영구,광안제4동,-10.67,2,-2.57,1,79.23,1,0
614,부산광역시 수영구,민락동,-22.18,2,3.2,1,64.76,2,1
615,부산광역시 사상구,삼락동,-68.05,5,-2.99,1,69.6,2,1
616,부산광역시 사상구,모라제1동,-9.21,5,-2.76,2,78.62,2,1
617,부산광역시 사상구,모라제3동,-45.13,5,0.97,1,68.5,2,1
618,부산광역시 사상구,덕포제1동,-51.78,3,-17.21,4,91.59,3,1
619,부산광역시 사상구,덕포제2동,-23.09,5,-3.11,2,69.91,2,1
620,부산광역시 사상구,괘법동,-32.72,2,-2.55,2,74.63,2,1
621,부산광역시 사상구,주례제1동,-61,5,-1.99,1,82.88,2,1
622,부산광역시 사상구,주례제2동,-8.47,5,1.38,1,79.42,2,1
623,부산광역시 사상구,주례제3동,-35.12,5,-1.78,2,84.52,2,1
624,부산광역시 사상구,학장동,-21.4,2,-1.31,1,57.86,2,1
625,부산광역시 사상구,엄궁동,-5.17,5,5.02,0,69.01,2,1
626,부산광역시 사상구,감전동,2.16,2,-1.37,2,66.13,1,0
627,부산광역시 기장군,기장읍,5.95,1,15.67,1,46.2,0,0
628,부산광역시 기장군,장안읍,-50.86,5,10.36,0,44.99,1,0
629,부산광역시 기장군,일광면,-34.22,3,9.06,1,60.86,2,1
630,부산광역시 기장군,정관면,209.97,0,25.7,0,19.94,0,0
631,부산광역시 기장군,철마면,10.05,2,11.04,1,45.55,0,0
632,대구광역시 중구,삼덕동,17.78,1,2.05,1,64.42,1,0
633,대구광역시 중구,성내1동,-6.91,2,-5.92,1,84.62,2,1
634,대구광역시 중구,성내2동,-15.03,5,11.42,1,84.68,2,1
635,대구광역시 중구,성내3동,-40.3,5,-15.04,1,87.38,3,1
636,대구광역시 중구,대신동,1.57,3,-0.07,2,81.84,2,1
637,대구광역시 중구,남산1동,-61.31,2,-10.55,2,84.61,3,1
638,대구광역시 중구,남산2동,-65.35,5,2.13,1,88.63,2,1
639,대구광역시 중구,남산3동,-44.23,2,-34.02,2,77.79,3,1
640,대구광역시 중구,남산4동,-38.51,5,-3.91,2,79.41,2,1
641,대구광역시 중구,대봉1동,-39.64,3,18.75,0,70.7,2,1
642,대구광역시 중구,대봉2동,-67.19,5,-12.94,1,89.11,3,1
643,대구광역시 중구,동인동,0,3,-1.73,1,80.35,2,1
644,대구광역시 동구,신암1동,-57.81,5,-19.96,2,93.51,3,1
645,대구광역시 동구,신암2동,-1.04,3,-3.2,1,77.16,2,1
646,대구광역시 동구,신암3동,-61.86,5,-13.59,2,90.67,3,1
647,대구광역시 동구,신암4동,-44.77,5,-8.33,2,83.12,3,1
648,대구광역시 동구,신암5동,-45.05,5,-13.97,4,92.14,3,1
649,대구광역시 동구,신천1·2동,-18.47,2,-21.21,1,83.96,2,1
650,대구광역시 동구,신천3동,-41.8,5,1.63,1,84.29,2,1
651,대구광역시 동구,신천4동,-48.92,3,-11.28,1,89,3,1
652,대구광역시 동구,효목1동,-46.89,5,-11.15,2,86.92,3,1
653,대구광역시 동구,효목2동,-38.78,5,-9.95,1,87.85,3,1
654,대구광역시 동구,도평동,-36.32,3,-5.45,4,66.01,3,1
655,대구광역시 동구,불로·봉무동,38.67,0,17.22,1,63.34,1,0
