name,population,population_year,business,business_year,old_building,pass
충청북도 괴산군 청안면,-58.31657955,0,7.981220657,1,46.35,1
충청북도 괴산군 사리면,-48.23529412,2,8.759124088,1,50.74349442,2
충청북도 괴산군 소수면,-54.12796698,0,1.666666667,0,51.79198876,2
충청북도 괴산군 불정면,-59.84432234,2,4.516129032,1,61.8225134,2
충청북도 음성군 음성읍,-8.108826186,3,1.770538244,0,62.66697374,2
충청북도 음성군 금왕읍,4.689314017,2,4.066437572,0,45.36489152,0
충청북도 음성군 소이면,-53.965544,4,-2.158273381,1,62.1182266,2
충청북도 음성군 원남면,-50.26332094,3,9.132420091,2,47.23817941,1
충청북도 음성군 맹동면,68.81972989,1,42.14876033,0,32.4854266,0
충청북도 음성군 대소면,4.909150975,3,13.42234715,0,32.54079254,1
충청북도 음성군 삼성면,-13.00921435,3,21.2,1,38.76190476,1
충청북도 음성군 생극면,-37.49480394,2,4.958677686,0,46.54411765,1
충청북도 음성군 감곡면,7.145557656,1,2.527075812,0,48.84696017,0
충청북도 단양군 단양읍,-40.19290713,5,0.073746313,0,80.3461063,2
충청북도 단양군 매포읍,-64.2711702,5,6.463878327,0,74.24924925,2
충청북도 단양군 단성면,-32.38636364,2,5.925925926,1,61.63021869,2
충청북도 단양군 대강면,-70.45653533,1,0.833333333,2,68.98899948,2
충청북도 단양군 가곡면,-67.04447879,1,4.375,0,57.27969349,2
충청북도 단양군 영춘면,-59.34721869,2,6.390977444,0,61.10562685,2
충청북도 단양군 어상천면,-70.94547964,1,-22.58064516,2,63.92156863,3
충청북도 단양군 적성면,-66.18392469,1,13.0952381,0,58.57632933,2
충청북도 증평군 증평읍,-9.000787637,0,2.667269439,0,56.92027184,1
충청북도 증평군 도안면,-53.7299339,5,7.56302521,2,54.72928898,2
충청남도 천안시 목천읍,-4.242555652,2,4.079933389,0,30.50847458,0
충청남도 천안시 풍세면,-35.68693521,5,9.81595092,0,44.81022463,1
충청남도 천안시 광덕면,-26.59556167,1,10.2189781,0,49.30619796,1
충청남도 천안시 북면,-18.59314245,2,3.765690377,1,46.09503004,0
충청남도 천안시 성남면,-37.08341005,5,23.03921569,0,41.46948941,1
충청남도 천안시 수신면,-48.65100087,1,21.16788321,0,43.83802817,1
충청남도 천안시 병천면,12.96755162,3,5.873261206,1,40.34543844,1
충청남도 천안시 동면,-53.58573718,2,14.04494382,0,51.88141391,2
충청남도 천안시 중앙동,-19.86331897,5,-20.39610841,4,86.56330749,3
충청남도 천안시 문성동,-73.4563253,4,-31.80803571,4,88.1157154,3
충청남도 천안시 원성1동,-34.91131977,5,1.08401084,1,70.18904508,2
충청남도 천안시 원성2동,-39.18194931,5,-8.158995816,1,84.46745562,3
충청남도 천안시 봉명동,-16.03222644,5,-8.466342817,1,69.28345627,3
충청남도 천안시 일봉동,21.45537847,1,5.010224949,1,71.48362235,1
충청남도 천안시 신방동,13.89465783,0,8.849129594,0,7.792207792,0
충청남도 천안시 청룡동,25.37765153,0,7.356547327,0,43.77593361,0
충청남도 천안시 신안동,-5.812015853,3,8.437705999,0,51.30315501,2
충청남도 천안시 성환읍,-2.568106312,5,9.975308642,1,58.39093984,2
충청남도 천안시 성거읍,-4.080083499,3,9.380378657,0,47.48150757,1
충청남도 천안시 직산읍,-11.07818174,5,10.20663745,0,49.45880938,1
충청남도 천안시 입장면,-22.29106846,5,0.503144654,1,52.55562237,2
충청남도 천안시 성정1동,-19.75508734,5,-9.514925373,1,74.9661705,3
충청남도 천안시 성정2동,17.18368615,1,6.906300485,0,43.80746349,0
충청남도 천안시 쌍용1동,-8.41448481,4,-6.620861961,1,52.5982256,3
충청남도 천안시 쌍용2동,-26.21454304,3,0.518134715,0,19.59847036,1
충청남도 천안시 쌍용3동,-61.84867699,3,3.656597774,1,22.50712251,1
충청남도 천안시 백석동,-23.62165214,1,16.85789938,0,13.80866426,1
충청남도 천안시 불당동,0,0,22.41641337,0,0.796359499,0
충청남도 천안시 부성1동,0,1,8.137510879,0,29.90990991,0
충청남도 천안시 부성2동,0,0,6.130268199,0,10.66119938,0
충청남도 공주시 유구읍,-51.3429688,5,-14.57142857,1,65.90495975,3
충청남도 공주시 이인면,-56.72560576,5,-0.657894737,0,54.93421053,2
충청남도 공주시 탄천면,-60.24875622,5,16.89189189,1,22.09459459,1
충청남도 공주시 계룡면,-52.32035293,5,-1.240694789,1,58.23115053,2
충청남도 공주시 반포면,-36.05560382,5,19.4214876,0,38.97670549,1
충청남도 공주시 의당면,-20.36331673,5,9.565217391,0,46.63032706,1
충청남도 공주시 정안면,-46.50787243,5,9.797297297,1,51.28040973,2
충청남도 공주시 우성면,-47.53701732,3,9.426229508,2,57.3635684,2
충청남도 공주시 사곡면,-56.20437956,5,12.70718232,1,53.92249527,2
충청남도 공주시 신풍면,-58.81974801,3,-8.59375,1,60.48192771,3
충청남도 공주시 중학동,-22.98446536,5,-9.371884347,1,83.33333333,3
충청남도 공주시 금학동,-9.16020502,4,5.555555556,1,44.32717678,1
충청남도 공주시 옥룡동,-38.49056604,5,-3.456221198,2,72.09439528,2
충청남도 공주시 신관동,-35.89238084,3,2.585751979,0,39.13301663,1
충청남도 공주시 웅진동,-2.543507363,5,-14.04109589,5,77.08333333,3
충청남도 공주시 월송동,30.4970617,4,12.44343891,0,30.48128342,1
충청남도 보령시 웅천읍,-54.36128306,5,3.970588235,1,41.89655172,1
충청남도 보령시 주포면,-80.41762159,1,-2.127659574,1,45.42897328,1
충청남도 보령시 주교면,-46.58138035,3,-0.694444444,1,32.23880597,1
충청남도 보령시 오천면,-54.56550065,5,-4.249291785,1,24.43365696,1
충청남도 보령시 천북면,-54.00391901,5,5.46875,1,30.47576302,1
충청남도 보령시 청소면,-62.43620736,2,0,1,53.69799692,2
충청남도 보령시 청라면,-64.69413687,3,-19.62025316,1,32.59031514,2
충청남도 보령시 남포면,-46.32121085,3,9.722222222,1,29.49076665,1
충청남도 보령시 주산면,-63.52219626,5,-14.84375,4,40.32258065,2
충청남도 보령시 미산면,-87.40006833,3,20.51282051,1,26.125,1
충청남도 보령시 성주면,-62.95576808,5,4.347826087,0,43.0075188,1
충청남도 보령시 대천1동,-4.838612368,3,0.828937453,0,67.42976067,2
충청남도 보령시 대천2동,-17.4656788,2,-14.08602151,1,70.56910569,2
충청남도 보령시 대천3동,9.901290812,1,-0.656716418,1,47.31846227,0
충청남도 보령시 대천4동,-8.056964495,5,4.460966543,1,63.24561404,2
충청남도 보령시 대천5동,-27.18914677,4,-6.672760512,2,39.45031712,2
충청남도 아산시 염치읍,-11.06907493,4,25.12437811,1,54.16666667,2
충청남도 아산시 배방읍,23.68291302,1,18.52750809,0,38.78474467,0
충청남도 아산시 송악면,-29.97078536,0,10.1010101,0,43.67245658,1
충청남도 아산시 탕정면,9.322883115,1,38.68613139,1,34.92484527,0
충청남도 아산시 음봉면,-4.388733053,1,18.36538462,0,37.74468085,0
충청남도 아산시 둔포면,-13.39045288,0,15.42857143,0,34.54382425,0
충청남도 아산시 영인면,-44.3082967,5,7.390648567,0,45.40050948,1
충청남도 아산시 인주면,-9.103095296,4,3.492647059,0,51.85332802,2
충청남도 아산시 선장면,-63.55743544,5,15.45454545,0,43.41372913,1
충청남도 아산시 도고면,-48.96007118,5,8.645533141,1,56.18173875,2
충청남도 아산시 신창면,7.224213461,0,10.02538071,0,44.05570652,0
충청남도 아산시 온양1동,-51.95871452,4,0.594421582,2,70.05721551,2
충청남도 아산시 온양2동,-28.41628959,5,-1.633986928,1,83.78600823,2
충청남도 아산시 온양3동,6.46781159,3,2.699597932,0,65.50022432,2
충청남도 아산시 온양4동,-3.254365909,2,3.278688525,1,53.69458128,1
충청남도 아산시 온양5동,51.9238375,0,22.47324614,0,40.26431718,0
충청남도 아산시 온양6동,2.891114912,3,7.368421053,0,50.97580016,2
충청남도 서산시 대산읍,-37.53488937,5,7.317073171,0,45.49831488,1
충청남도 서산시 인지면,-0.710170173,2,4.365079365,1,44.00805639,0
충청남도 서산시 부석면,-58.54047164,3,4.87804878,1,49.62726305,1
충청남도 서산시 팔봉면,-57.24263165,2,21.52777778,1,43.48516949,1
충청남도 서산시 지곡면,8.566172243,1,8.560311284,0,45.55028963,0
충청남도 서산시 성연면,-43.80847551,3,9.090909091,0,47.702407,1
충청남도 서산시 음암면,2.218364198,2,6.326034063,0,49.19499106,0
충청남도 서산시 운산면,-46.83032633,3,1.428571429,1,44.26840634,1
충청남도 서산시 해미면,-22.92781833,3,0.420757363,1,51.79183546,2
충청남도 서산시 고북면,-38.49326599,5,4.109589041,1,53.96825397,2
충청남도 서산시 부춘동,-0.79208946,2,-0.216450216,1,59.83954696,1
충청남도 서산시 동문1동,4.450717761,1,2.04778157,0,57.39179314,1
충청남도 서산시 동문2동,-11.50474799,2,-0.390320062,1,73.31506849,1
충청남도 서산시 수석동,3.641738897,1,0.782122905,1,47.19512195,0
충청남도 서산시 석남동,36.64785962,0,14.22924901,0,37.94050343,0
충청남도 논산시 강경읍,-55.80510611,5,-6.764705882,2,80.051563,3
충청남도 논산시 연무읍,-49.84938728,5,5.714285714,1,63.93503827,2
충청남도 논산시 성동면,-59.6125731,5,13.65853659,1,56.20131815,2
충청남도 논산시 광석면,-57.49716017,5,3.431372549,1,66.62020906,2
충청남도 논산시 노성면,-53.77906977,4,8.759124088,1,58.11023622,2
충청남도 논산시 상월면,-45.05661419,5,5.555555556,1,64.66798811,2
충청남도 논산시 부적면,-53.55972204,5,12.35955056,0,60.46405823,2
충청남도 논산시 연산면,-49.61960439,5,5.189340813,0,54.20223244,2
충청남도 논산시 벌곡면,-48.43164332,5,22.51308901,0,48.11529933,1
충청남도 논산시 양촌면,-53.53697749,5,-2.166064982,1,55.28907923,2
충청남도 논산시 가야곡면,-57.20891629,4,12.90322581,0,53.98110661,2
충청남도 논산시 은진면,-47.76774194,5,14.81481481,0,63.16575411,2
충청남도 논산시 채운면,-58.20016821,5,14.28571429,0,77.64705882,2
충청남도 논산시 취암동,17.90045384,0,2.598870056,0,60.85431284,1
충청남도 논산시 부창동,-12.76553991,3,4.933333333,1,75.05197505,2
충청남도 계룡시 두마면,-64.10242872,4,1.047120419,1,59.06362545,2
충청남도 계룡시 엄사면,-1.748251748,3,0.626118068,1,36.31329114,1
충청남도 계룡시 신도안면,-24.9462879,3,-38.42975207,4,31.85840708,2
충청남도 계룡시 금암동,-4.159860612,3,0,1,17.16621253,1
충청남도 당진시 합덕읍,-50.50066415,5,-4.550050556,1,38.17829457,1
충청남도 당진시 송악읍,14.53076783,1,2.662889518,0,29.91311543,0
충청남도 당진시 고대면,-47.41538163,3,4.326923077,1,32.53138075,1
충청남도 당진시 석문면,-29.2132627,1,7.817589577,1,27.62584225,1
충청남도 당진시 대호지면,-59.0971507,5,-1.098901099,1,28.42686293,1
충청남도 당진시 정미면,-42.68368232,2,0,2,19.50464396,1
충청남도 당진시 면천면,-48.79428401,2,14.08450704,1,26.63352273,1
충청남도 당진시 순성면,-42.83742168,3,5.349794239,2,53.58312113,2
충청남도 당진시 우강면,-45.82518576,5,-6.25,1,44.78527607,2
충청남도 당진시 신평면,22.08303508,1,17.43119266,0,44.41366574,0
충청남도 당진시 송산면,23.23263781,1,5.681818182,1,14.84895033,0
충청남도 당진시 당진1동,0,0,3.527272727,0,44.43079443,0
충청남도 당진시 당진2동,0,0,-0.124533001,1,31.68940189,0
충청남도 당진시 당진3동,0,1,8.507223114,0,17.14589989,0
충청남도 금산군 금산읍,-28.29223629,3,-1.237872198,1,67.67737117,2
충청남도 금산군 금성면,-53.95737255,2,5.649717514,0,68.59237537,2
충청남도 금산군 제원면,-59.6963895,5,3.267973856,1,68.05339957,2
충청남도 금산군 부리면,-67.40088106,5,2.127659574,1,70.19817073,2
충청남도 금산군 군북면,-55.39138083,1,14.08450704,1,66.86066416,2
충청남도 금산군 남일면,-56.33194279,2,12.64367816,0,75.46468401,2
충청남도 금산군 남이면,-61.9685602,3,8.108108108,1,78.89679715,2
충청남도 금산군 진산면,-54.67044649,2,5.752212389,1,62.51229911,2
충청남도 금산군 복수면,-49.14095079,5,3.053435115,0,63.45120226,2
충청남도 금산군 추부면,-20.54434538,3,0.132625995,0,55.04950495,2
충청남도 부여군 부여읍,-28.58649789,4,0.214224507,0,73.28544553,2
충청남도 부여군 규암면,-28.84680649,3,8.285163776,2,64.91620112,2
충청남도 부여군 은산면,-59.15164369,5,5.365853659,1,63.47120216,2
충청남도 부여군 외산면,-61.29822413,5,-18.4079602,5,65.69435637,3
충청남도 부여군 내산면,-60.78526418,2,0,1,66.718507,2
충청남도 부여군 구룡면,-60.33257992,5,-7.633587786,1,74.63471654,3
충청남도 부여군 홍산면,-58.29358048,3,-29.83425414,3,73.65299061,3
충청남도 부여군 옥산면,-64.46280992,3,-15.38461538,3,70.20408163,3
충청남도 부여군 남면,-64.91387126,5,-34.7826087,5,75.79018157,3
충청남도 부여군 충화면,-70.29374202,4,-7.843137255,2,75.84940312,3
충청남도 부여군 양화면,-68.62322743,5,-5.769230769,3,70.68298969,3
충청남도 부여군 임천면,-62.72261527,5,-20.10869565,5,70.69372345,3
충청남도 부여군 장암면,-58.66028708,5,1,1,67.79918864,2
충청남도 부여군 세도면,-60.51300578,5,-7.407407407,1,59.14836993,3
충청남도 부여군 석성면,-49.46411172,5,-4.945054945,0,64.00206292,2
충청남도 부여군 초촌면,-62.3752495,5,-13.39285714,1,60.41250832,3
충청남도 서천군 장항읍,-50.5565545,5,2.631578947,0,76.95026508,2
충청남도 서천군 서천읍,-13.47592916,3,0.467562829,1,69.73386183,2
충청남도 서천군 마서면,-57.51152074,5,-1.123595506,2,42.12576516,1
충청남도 서천군 화양면,-65.04770165,5,-25.53191489,2,35.25280899,2
충청남도 서천군 기산면,-68.24109975,5,-6.060606061,3,33.49358974,2
충청남도 서천군 한산면,-62.16873986,5,-1.612903226,2,53.75118708,2
충청남도 서천군 마산면,-64.62469734,3,-7.894736842,2,36.22047244,2
충청남도 서천군 시초면,-68.00726518,2,-28.57142857,3,37.85714286,2
충청남도 서천군 문산면,-66.27843987,3,-21.31147541,2,40.51172708,2
충청남도 서천군 판교면,-64.30151707,5,-3.448275862,2,40,1
충청남도 서천군 종천면,-55.67883801,3,16.51376147,1,28.8248337,1
충청남도 서천군 비인면,-58.99592588,5,-8.802816901,2,48.80573248,2
충청남도 서천군 서면,-47.97404823,3,9.930715935,2,37.0030581,1
충청남도 청양군 청양읍,-15.16629357,1,11.87250996,1,67.55179457,1
충청남도 청양군 운곡면,-56.34116694,1,20.83333333,1,62.07295889,2
충청남도 청양군 대치면,-58.1596864,1,9.482758621,1,55.01319261,2
충청남도 청양군 정산면,-45.19606312,1,4.575163399,1,62.28256258,2
충청남도 청양군 목면,-59.29081913,2,29.41176471,1,68.45983788,2
충청남도 청양군 청남면,-62.73530542,1,6.976744186,1,73.41703057,2
충청남도 청양군 장평면,-52.49563022,1,8.148148148,1,66.92270763,2
충청남도 청양군 남양면,-54.67402553,3,-11.71171171,0,64.55571919,3
충청남도 청양군 화성면,-62.3815268,1,8.396946565,2,72.39979706,2
충청남도 청양군 비봉면,-60.74966013,4,31.73076923,1,64.03301887,2
충청남도 홍성군 홍성읍,1.351009229,3,1.599390708,1,53.66579178,2
충청남도 홍성군 광천읍,-57.03618873,3,-0.465549348,1,53.36097128,2
충청남도 홍성군 홍북면,55.472103,0,31.66023166,0,31.73970784,0
충청남도 홍성군 금마면,-57.64398557,5,13.65638767,1,41.96326062,1
충청남도 홍성군 홍동면,-55.74616278,5,-0.909090909,1,39.02179692,1
충청남도 홍성군 장곡면,-62.99890816,5,-12.8,1,27.14382174,2
충청남도 홍성군 은하면,-56.58914729,3,-3.2,0,25.25804493,1
충청남도 홍성군 결성면,-59.27937715,5,5.882352941,0,25.04440497,1
충청남도 홍성군 서부면,-51.934367,5,4.507042254,0,30.94289509,1
충청남도 홍성군 갈산면,-54.53211009,5,4.285714286,2,32.75284662,1
충청남도 홍성군 구항면,-38.58830846,4,11.76470588,0,31.02739726,1
충청남도 예산군 예산읍,-11.12537336,5,0.916271722,1,71.21083827,2
충청남도 예산군 삽교읍,-64.17853205,2,13.34841629,2,61.4673913,2
충청남도 예산군 대술면,-58.31806828,5,15.17857143,1,22.94665538,1
충청남도 예산군 신양면,-62.4939759,5,3.076923077,1,55.11811024,2
충청남도 예산군 광시면,-62.69442171,5,2.06185567,1,57.18050066,2
충청남도 예산군 대흥면,-57.44244358,2,-2.02020202,2,54.7184774,2
충청남도 예산군 응봉면,-49.41588785,5,11.37440758,1,66.22583927,2
충청남도 예산군 덕산면,-21.57434402,2,5.25,0,37.10766786,1
충청남도 예산군 봉산면,-54.0601244,2,17.28395062,1,65.68957232,2
충청남도 예산군 고덕면,-61.60952064,5,-9.510086455,0,62.21430692,3
충청남도 예산군 신암면,-58.272,2,12.99435028,0,58.57271095,2
충청남도 예산군 오가면,-54.86568926,5,4.333333333,0,35.54347826,1
충청남도 태안군 태안읍,-13.94377868,0,2.270815812,0,42.76196245,0
충청남도 태안군 안면읍,-61.90848831,3,-3.634475597,1,35.22727273,1
충청남도 태안군 고남면,-46.47125141,2,10.23255814,1,51.34969325,2
충청남도 태안군 남면,-48.30779785,2,1.405152225,1,43.67436744,1
충청남도 태안군 근흥면,-50.8073197,2,7.529411765,0,17.61658031,1
충청남도 태안군 소원면,-56.86477175,2,-8.631578947,2,29.57130359,2
충청남도 태안군 원북면,-50.45218859,1,8.227848101,1,50.78156313,2
충청남도 태안군 이원면,-40.08836524,1,-3.03030303,1,52.06666667,2
전라북도 전주시 동서학동,-33.92566025,5,-5.523255814,1,75.10638298,3
전라북도 전주시 서서학동,-41.07348537,5,-16.08695652,1,80.5734767,3
전라북도 전주시 중화산1동,-8.546958751,2,4.23216445,0,64.0407785,1
전라북도 전주시 중화산2동,-0.33060298,2,-0.225326724,1,27.65474162,0
전라북도 전주시 평화1동,-15.57932889,2,-3.49907919,1,53.5,1
전라북도 전주시 평화2동,-1.869769874,3,1.746956061,0,32.6171875,1
전라북도 전주시 서신동,-8.027484846,5,-2.416356877,2,47.97270173,1
전라북도 전주시 삼천1동,-15.59062912,2,-5.222734255,2,74.11167513,2
전라북도 전주시 삼천2동,-46.45599817,5,-5.665467626,1,91.52,3
전라북도 전주시 삼천3동,-8.605762054,3,6.567164179,0,29.31034483,1
전라북도 전주시 효자1동,-31.42231512,5,-1.285714286,2,73.08730873,2
전라북도 전주시 효자2동,-59.90549011,5,-6.08943863,2,94.63299132,3
전라북도 전주시 효자3동,-30.78654395,5,2.466367713,1,35.73883162,1
전라북도 전주시 효자4동,48.52643286,0,15.49004396,0,9.138609532,0
전라북도 전주시 중앙동,-1.069995542,5,-10.51625239,1,88.45039826,3
전라북도 전주시 풍남동,-48.1541418,5,-2.542372881,1,79.82419422,2
전라북도 전주시 노송동,-26.05957146,5,-10.48228346,3,87.24691033,3
전라북도 전주시 완산동,-28.54363896,5,-25.26315789,2,85.39765319,3
전라북도 전주시 인후1동,-10.66625783,4,1.193058568,1,73.12599681,2
전라북도 전주시 인후2동,-61.41348224,4,-3.846153846,1,88.72097309,2
전라북도 전주시 인후3동,-4.23941467,4,1.233183857,0,31.77153057,1
전라북도 전주시 덕진동,-14.85057471,0,8.708189158,0,67.19756015,1
전라북도 전주시 금암1동,-44.13150937,2,-1.849112426,1,67.28971963,2
전라북도 전주시 금암2동,-45.58895788,5,-1.282051282,1,86.18052014,2
전라북도 전주시 팔복동,-56.74656737,5,2.018348624,0,61.34338588,2
전라북도 전주시 우아1동,-29.44437282,5,-1.440144014,1,82.78852568,2
전라북도 전주시 우아2동,2.864984269,2,1.757188498,1,15.96417281,0
전라북도 전주시 호성동,-8.336319121,5,5.164992826,0,41.16140051,1
전라북도 전주시 송천1동,4.965661552,1,5.965697241,0,49.17469051,0
전라북도 전주시 송천2동,-1.259662182,1,6.060606061,1,46.42676128,0
전라북도 전주시 조촌동,-6.464811784,3,5.457463884,0,47.89695058,1
전라북도 전주시 동산동,20.10626398,2,18.29176115,0,44.58598726,0
전라북도 전주시 진북동,-22.70643309,5,-0.160384924,1,87.80487805,2
전라북도 군산시 옥구읍,-84.06050628,5,5.487804878,0,47.65625,1
전라북도 군산시 옥산면,-40.76990376,3,11.42857143,0,60.28708134,2
전라북도 군산시 회현면,-52.97860035,1,0.917431193,1,50.28901734,2
전라북도 군산시 임피면,-26.99360341,5,-1.056338028,1,51.10246433,2
전라북도 군산시 서수면,-60.48115007,5,3.465346535,1,48.23310601,1
전라북도 군산시 대야면,-63.77272056,5,-2.702702703,1,67.63381691,2
전라북도 군산시 개정면,-60.03366132,5,11.72839506,1,61.98997853,2
전라북도 군산시 성산면,-42.65536723,5,17.64705882,1,46.83544304,1
전라북도 군산시 나포면,-55.61786888,3,20.21276596,1,50.82393755,2
전라북도 군산시 옥도면,-48.89132821,5,-3.010033445,1,49.73614776,1
전라북도 군산시 옥서면,-64.93465761,5,-16.31578947,2,63.09412861,3
전라북도 군산시 해신동,-68.74218207,3,-23.8,3,84.86562942,3
전라북도 군산시 월명동,-13.48593491,5,-21.03274559,2,89.43965517,3
전라북도 군산시 신풍동,-56.9356301,2,-16.55328798,1,85.4556804,3
전라북도 군산시 삼학동,-45.39067855,5,-14.73029046,2,93.08411215,3
전라북도 군산시 중앙동,-46.01137287,5,-26.72530447,5,91.78418148,3
전라북도 군산시 흥남동,-17.65764292,3,-13.34951456,2,87.98303487,3
전라북도 군산시 조촌동,-25.82970416,2,0.675675676,1,68.34150327,2
전라북도 군산시 경암동,-46.97516026,1,-11.2804878,2,87.96706776,3
전라북도 군산시 구암동,-26.13949037,5,7.916666667,2,65.57591623,2
전라북도 군산시 개정동,-27.43006641,5,14.87603306,1,72.40896359,2
전라북도 군산시 수송동,36.46979564,0,8.152645273,0,31.01470061,0
전라북도 군산시 나운1동,-32.56888734,3,-12.77890467,4,72.12460064,3
전라북도 군산시 나운2동,-50.6567483,3,-2.518891688,1,28.3446712,1
전라북도 군산시 소룡동,-1.012014557,3,3.544994157,0,22.49162231,1
전라북도 군산시 미성동,-16.96089655,2,12.17712177,1,39.89769821,0
전라북도 군산시 나운3동,-4.38943258,3,-3.87742339,1,30.15536723,1
전라북도 익산시 함열읍,-33.62155274,5,5.279034691,0,60.33792797,2
전라북도 익산시 오산면,-19.94084047,3,26.96245734,0,61.13405933,2
전라북도 익산시 황등면,-49.52446589,5,6.044905009,1,64.90384615,2
전라북도 익산시 함라면,-57.44600227,3,0.917431193,1,53.40136054,2
전라북도 익산시 웅포면,-69.84066768,2,9.523809524,0,62.6899696,2
전라북도 익산시 성당면,-67.08796764,5,-17.70833333,2,67.47149564,3
전라북도 익산시 용안면,-77.81516743,4,-13.13868613,1,79.72136223,3
전라북도 익산시 낭산면,-65.60986857,5,17.20430108,0,58.82352941,2
전라북도 익산시 망성면,-67.84371082,5,-7.092198582,2,63.24786325,3
전라북도 익산시 여산면,-62.3594242,3,-13.18681319,1,66.23826001,3
전라북도 익산시 금마면,-39.89039845,3,-14.89361702,2,57.02671312,3
전라북도 익산시 왕궁면,-63.24136257,5,0,0,66.36241611,2
전라북도 익산시 춘포면,-52.79825563,5,3.29218107,0,66.5961945,2
전라북도 익산시 삼기면,-56.92587089,5,9.933774834,1,57.3800738,2
전라북도 익산시 용동면,-53.38496845,5,-21.42857143,3,71.03505843,3
전라북도 익산시 중앙동,-40.36614102,5,-8.903654485,1,92.70253556,3
전라북도 익산시 평화동,-32.18902614,5,-2.218114603,2,69.92221262,2
전라북도 익산시 인화동,-29.8545942,5,-11.50070126,1,79.08709828,3
전라북도 익산시 동산동,-10.9093017,5,0.998185118,0,66.15515772,2
전라북도 익산시 마동,-42.27750138,5,-12.21281741,1,86.92509855,3
전라북도 익산시 남중동,-31.63495308,5,-4.324324324,0,86.19879113,2
전라북도 익산시 모현동,12.05856498,0,10.19455253,1,60.10928962,1
전라북도 익산시 송학동,-10.71463202,2,-21.19205298,2,74.83751161,2
전라북도 익산시 신동,1.462537789,2,6.844850065,0,67.99642751,1
전라북도 익산시 영등1동,-17.83216783,5,-2.607361963,1,73.45750873,2
전라북도 익산시 팔봉동,-6.133933596,4,13.81936888,0,47.64980266,1
전라북도 익산시 삼성동,-4.657270419,3,3.55366027,0,50.76142132,2
전라북도 익산시 영등2동,-12.56532859,4,-4.126984127,2,7.056798623,1
전라북도 익산시 어양동,-1.396822913,3,4.422110553,0,33.13106796,1
전라북도 정읍시 신태인읍,-67.57302237,5,-11.11111111,1,62.92808219,3
전라북도 정읍시 북면,-30.81210191,5,22.22222222,0,32.81786942,1
전라북도 정읍시 입암면,-68.09822707,5,-17.68707483,3,50.25094103,3
전라북도 정읍시 소성면,-71.26210866,5,22.89156627,2,47.57015743,1
전라북도 정읍시 고부면,-62.10483653,5,-1.290322581,3,43.07968844,2
전라북도 정읍시 영원면,-69.55846844,5,14.66666667,2,47.75051125,1
전라북도 정읍시 덕천면,-55.03234153,4,5.633802817,2,43.17689531,1
전라북도 정읍시 이평면,-71.71472314,5,-16.47058824,3,53.16217909,3
전라북도 정읍시 정우면,-70.75910587,5,-8.737864078,2,44.6975089,2
전라북도 정읍시 태인면,-66.10216291,5,-22.4137931,1,53.68328187,3
전라북도 정읍시 감곡면,-72.92862177,5,3.125,1,38.37209302,1
전라북도 정읍시 옹동면,-70.51328722,5,7.692307692,1,48.23943662,1
전라북도 정읍시 칠보면,-66.22932116,4,3.225806452,1,55.7421088,2
전라북도 정읍시 산내면,-75.99844901,4,-8.450704225,3,41.62384378,2
전라북도 정읍시 산외면,-73.35518024,5,0.636942675,2,40.42397661,1
전라북도 정읍시 수성동,0.211169769,1,2.860286029,1,39.05668184,0
전라북도 정읍시 장명동,-34.43396226,5,-9.842519685,1,67.58849558,3
전라북도 정읍시 내장상동,2.893495775,1,6.906906907,0,59.82053838,1
전라북도 정읍시 시기동,-37.87442884,5,-9.192825112,2,81.57683025,3
전라북도 정읍시 연지동,-75.88154097,5,-8.659981768,1,75.17241379,3
전라북도 정읍시 농소동,-14.94210623,5,1.467505241,0,57.75169858,2
전라북도 정읍시 상교동,-25.76795148,5,11.9205298,1,59.39463164,2
전라북도 정읍시 초산동,-0.585385547,2,5.821917808,3,61.36363636,2
전라북도 남원시 운봉읍,-64.0625,5,-7.692307692,1,54.00238949,3
전라북도 남원시 주천면,-51.70181666,1,16.79389313,2,52.55362615,2
전라북도 남원시 수지면,-66.06463878,5,10,1,61.06934002,2
전라북도 남원시 송동면,-63.97250093,5,-14.1025641,3,58.64445721,3
전라북도 남원시 주생면,-64.1282156,5,6.097560976,1,64.08137317,2
전라북도 남원시 금지면,-61.49170363,2,3.738317757,1,66.9273743,2
전라북도 남원시 대강면,-68.23111444,5,-10.29411765,3,69.48415165,3
전라북도 남원시 대산면,-57.07030206,4,3.846153846,0,58.04597701,2
전라북도 남원시 사매면,-60.45880612,4,11.49425287,1,61.73285199,2
전라북도 남원시 덕과면,-70.29605263,2,-11.11111111,1,68.34763948,3
전라북도 남원시 보절면,-66.95517088,3,1.351351351,2,60.70700204,2
전라북도 남원시 산동면,-59.83717775,3,-11.11111111,3,69.30909091,3
전라북도 남원시 이백면,-54.18482999,5,25.58139535,1,58.98533007,2
전라북도 남원시 인월면,-21.92827748,2,4.334365325,1,58.81708653,2
전라북도 남원시 아영면,-63.61890127,3,-2.272727273,1,60.04917025,2
전라북도 남원시 산내면,-49.18667699,2,14.96062992,1,42.14285714,1
전라북도 남원시 동충동,-58.26107614,5,-17.58241758,2,78.55072464,3
전라북도 남원시 죽항동,-58.82816014,5,-8.873720137,4,82.20461095,3
전라북도 남원시 노암동,-30.31907283,5,9.119496855,0,53.5130719,2
전라북도 남원시 금동,-29.20723227,2,-6.413301663,1,65.58441558,3
